2021-03-09 19:35:16,474 00000000000000 0.0
2021-03-09 19:40:16,975 00000000000000 0.0
2021-03-09 19:45:01,480 error
2021-03-09 19:50:01,946 error
2021-03-09 19:55:02,421 error
2021-03-09 20:00:16,906 00000000000000 0.0
2021-03-09 20:05:17,435 00000000000000 0.0
2021-03-09 20:10:01,935 error
2021-03-09 20:15:02,405 error
2021-03-09 20:20:16,995 00000000000000 0.0
2021-03-09 20:25:16,497 00000000000000 0.0
2021-03-09 20:30:01,985 error
2021-03-09 20:35:01,454 error
2021-03-09 20:40:01,917 error
2021-03-09 20:45:02,383 error
2021-03-09 20:50:16,847 00000000000000 0.0
2021-03-09 20:55:17,348 00000000000000 0.0
2021-03-09 21:00:01,848 error
2021-03-09 21:05:02,315 error
2021-03-09 21:10:01,783 error
2021-03-09 21:15:17,249 00000000000000 0.0
2021-03-09 21:20:01,892 error
2021-03-09 21:25:02,383 error
2021-03-09 21:30:01,847 error
2021-03-09 21:35:17,332 00000000000000 0.0
2021-03-09 21:40:16,837 00000000000000 0.0
2021-03-09 21:45:02,337 error
2021-03-09 21:50:01,803 error
2021-03-09 21:55:02,267 error
2021-03-09 22:00:16,735 00000000000000 0.0
2021-03-09 22:05:17,237 00000000000000 0.0
2021-03-09 22:10:16,736 00000000000000 0.0
2021-03-09 22:15:02,234 error
2021-03-09 22:20:16,805 00000000000000 0.0
2021-03-09 22:25:17,306 00000000000000 0.0
2021-03-09 22:30:01,806 error
2021-03-09 22:35:02,273 error
2021-03-09 22:40:01,752 error
2021-03-09 22:45:02,218 error
2021-03-09 22:50:16,685 00000000000000 0.0
2021-03-09 22:55:17,186 00000000000000 0.0
2021-03-09 23:00:01,704 error
2021-03-09 23:05:02,167 error
2021-03-09 23:10:01,633 error
2021-03-09 23:15:17,104 00000000000000 0.0
2021-03-09 23:20:01,745 error
2021-03-09 23:25:02,214 error
2021-03-09 23:30:01,700 error
2021-03-09 23:35:17,167 00000000000000 0.0
2021-03-09 23:40:16,672 00000000000000 0.0
2021-03-09 23:45:02,186 error
2021-03-09 23:50:01,667 error
2021-03-09 23:55:02,135 error
2021-03-10 00:00:16,604 00000000000000 0.0
2021-03-10 00:05:17,107 00000000000000 0.0
2021-03-10 00:10:01,607 error
2021-03-10 00:15:02,074 error
2021-03-10 00:20:16,657 00000000000000 0.0
2021-03-10 00:25:17,146 00000000000000 0.0
2021-03-10 00:30:16,636 00000000000000 0.0
2021-03-10 00:35:02,136 error
2021-03-10 00:40:01,604 error
2021-03-10 00:45:02,073 error
2021-03-10 00:50:16,538 00000000000000 0.0
2021-03-10 00:55:17,040 00000000000000 0.0
2021-03-10 01:00:01,534 error
2021-03-10 01:05:01,998 error
2021-03-10 01:10:01,471 error
2021-03-10 01:15:01,937 error
2021-03-10 01:20:16,525 00000000000000 0.0
2021-03-10 01:25:02,025 error
2021-03-10 01:30:01,493 error
2021-03-10 01:35:01,951 error
2021-03-10 01:40:17,418 00000000000000 0.0
2021-03-10 01:45:16,917 00000000000000 0.0
2021-03-10 01:50:17,417 00000000000000 0.0
2021-03-10 01:55:01,897 error
2021-03-10 02:00:02,364 error
2021-03-10 02:05:01,828 error
2021-03-10 02:10:17,297 00000000000000 0.0
2021-03-10 02:15:16,792 00000000000000 0.0
2021-03-10 02:20:02,379 error
2021-03-10 02:25:01,846 error
2021-03-10 02:30:17,314 00000000000000 0.0
2021-03-10 02:35:16,816 00000000000000 0.0
2021-03-10 02:40:17,306 00000000000000 0.0
2021-03-10 02:45:01,806 error
2021-03-10 02:50:02,270 error
2021-03-10 02:55:16,749 00000000000000 0.0
2021-03-10 03:00:17,248 00000000000000 0.0
2021-03-10 03:05:16,747 00000000000000 0.0
2021-03-10 03:10:02,258 error
2021-03-10 03:15:01,714 error
2021-03-10 03:20:17,311 00000000000000 0.0
2021-03-10 03:25:01,828 error
2021-03-10 03:30:02,295 error
2021-03-10 03:35:01,765 error
2021-03-10 03:40:02,260 error
2021-03-10 03:45:16,729 00000000000000 0.0
2021-03-10 03:50:17,256 00000000000000 0.0
2021-03-10 03:55:01,763 error
2021-03-10 04:00:02,228 error
2021-03-10 04:05:01,695 error
2021-03-10 04:10:17,191 00000000000000 0.0
2021-03-10 04:15:16,696 00000000000000 0.0
2021-03-10 04:20:02,317 error
2021-03-10 04:25:16,786 00000000000000 0.0
2021-03-10 04:30:17,288 00000000000000 0.0
2021-03-10 04:35:01,788 error
2021-03-10 04:40:02,254 error
2021-03-10 04:45:01,740 error
2021-03-10 04:50:02,206 error
2021-03-10 04:55:16,693 00000000000000 0.0
2021-03-10 05:00:17,216 00000000000000 0.0
2021-03-10 05:05:01,742 error
2021-03-10 05:10:02,201 error
2021-03-10 05:15:16,690 00000000000000 0.0
2021-03-10 05:20:17,307 00000000000000 0.0
2021-03-10 05:25:01,807 error
2021-03-10 05:30:02,280 error
2021-03-10 05:35:16,747 00000000000000 0.0
2021-03-10 05:40:17,247 00000000000000 0.0
2021-03-10 05:45:01,748 error
2021-03-10 05:50:02,216 error
2021-03-10 05:55:01,683 error
2021-03-10 06:00:02,147 error
2021-03-10 06:05:16,616 00000000000000 0.0
2021-03-10 06:10:17,116 00000000000000 0.0
2021-03-10 06:15:01,607 error
2021-03-10 06:20:02,195 error
2021-03-10 06:25:16,677 00000000000000 0.0
2021-03-10 06:30:17,178 00000000000000 0.0
2021-03-10 06:35:01,677 error
2021-03-10 06:40:02,144 error
2021-03-10 06:45:01,614 error
2021-03-10 06:50:17,094 00000000000000 0.0
2021-03-10 06:55:16,604 00000000000000 0.0
2021-03-10 07:00:17,106 00000000000000 0.0
2021-03-10 07:05:01,607 error
2021-03-10 07:10:02,093 error
2021-03-10 07:15:16,581 00000000000000 0.0
2021-03-10 07:20:02,203 error
2021-03-10 07:25:01,669 error
2021-03-10 07:30:02,152 error
2021-03-10 07:35:16,629 00000000000000 0.0
2021-03-10 07:40:17,134 00000000000000 0.0
2021-03-10 07:45:01,635 error
2021-03-10 07:50:02,104 error
2021-03-10 07:55:01,578 error
2021-03-10 08:00:02,047 error
2021-03-10 08:05:16,516 00000000000000 0.0
2021-03-10 08:10:17,006 00000000000000 0.0
2021-03-10 08:15:01,495 error
2021-03-10 08:20:02,077 error
2021-03-10 08:25:16,546 00000000000000 0.0
2021-03-10 08:30:17,045 00000000000000 0.0
2021-03-10 08:35:01,536 error
2021-03-10 08:40:02,005 error
2021-03-10 08:45:01,470 error
2021-03-10 08:50:01,937 error
2021-03-10 08:55:17,419 00000000000000 0.0
2021-03-10 09:00:16,939 00000000000000 0.0
2021-03-10 09:05:01,454 error
2021-03-10 09:10:01,919 error
2021-03-10 09:15:02,385 error
2021-03-10 09:20:16,974 00000000000000 0.0
2021-03-10 09:25:01,466 error
2021-03-10 09:30:01,934 error
2021-03-10 09:35:02,403 error
2021-03-10 09:40:16,868 00000000000000 0.0
2021-03-10 09:45:17,369 00000000000000 0.0
2021-03-10 09:50:01,869 error
2021-03-10 09:55:02,354 error
2021-03-10 10:00:01,808 error
2021-03-10 10:05:02,274 error
2021-03-10 10:10:16,738 00000000000000 0.0
2021-03-10 10:15:17,237 00000000000000 0.0
2021-03-10 10:20:01,854 error
2021-03-10 10:25:02,323 error
2021-03-10 10:30:16,788 00000000000000 0.0
2021-03-10 10:35:17,306 00000000000000 0.0
2021-03-10 10:40:01,801 error
2021-03-10 10:45:02,268 error
2021-03-10 10:50:01,737 error
2021-03-10 10:55:17,204 00000000000000 0.0
2021-03-10 11:00:16,697 00000000000000 0.0
2021-03-10 11:05:02,224 error
2021-03-10 11:10:01,693 error
2021-03-10 11:15:02,165 error
2021-03-10 11:20:16,756 00000000000000 0.0
2021-03-10 11:25:17,273 00000000000000 0.0
2021-03-10 11:30:01,776 error
2021-03-10 11:35:02,270 error
2021-03-10 11:40:16,736 00000000000000 0.0
2021-03-10 11:45:17,237 00000000000000 0.0
2021-03-10 11:50:01,737 error
2021-03-10 11:55:02,200 error
2021-03-10 12:00:01,667 error
2021-03-10 12:05:02,136 error
2021-03-10 12:10:16,606 00000000000000 0.0
2021-03-10 12:15:17,106 00000000000000 0.0
2021-03-10 12:20:01,724 error
2021-03-10 12:25:02,193 error
2021-03-10 12:30:16,672 00000000000000 0.0
2021-03-10 12:35:17,185 00000000000000 0.0
2021-03-10 12:40:01,702 error
2021-03-10 12:45:02,179 error
2021-03-10 12:50:01,664 error
2021-03-10 12:55:17,128 00000000000000 0.0
2021-03-10 13:00:16,628 00000000000000 0.0
2021-03-10 13:05:02,128 error
2021-03-10 13:10:01,611 error
2021-03-10 13:15:02,077 error
2021-03-10 13:20:16,664 00000000000000 0.0
2021-03-10 13:25:17,175 00000000000000 0.0
2021-03-10 13:30:01,687 error
2021-03-10 13:35:02,156 error
2021-03-10 13:40:16,626 00000000000000 0.0
2021-03-10 13:45:17,127 00000000000000 0.0
2021-03-10 13:50:01,628 error
2021-03-10 13:55:02,096 error
2021-03-10 14:00:01,565 error
2021-03-10 14:05:02,033 error
2021-03-10 14:10:16,497 00000000000000 0.0
2021-03-10 14:15:17,018 00000000000000 0.0
2021-03-10 14:20:01,635 error
2021-03-10 14:25:02,104 error
2021-03-10 14:30:16,575 00000000000000 0.0
2021-03-10 14:35:17,078 00000000000000 0.0
2021-03-10 14:40:01,574 error
2021-03-10 14:45:02,039 error
2021-03-10 14:50:01,512 error
2021-03-10 14:55:16,977 00000000000000 0.0
2021-03-10 15:00:16,501 00000000000000 0.0
2021-03-10 15:05:02,005 error
2021-03-10 15:10:01,477 error
2021-03-10 15:15:01,934 error
2021-03-10 15:20:16,518 00000000000000 0.0
2021-03-10 15:25:17,019 00000000000000 0.0
2021-03-10 15:30:01,515 error
2021-03-10 15:35:01,984 error
2021-03-10 15:40:16,456 00000000000000 0.0
2021-03-10 15:45:16,957 00000000000000 0.0
2021-03-10 15:50:16,458 00000000000000 0.0
2021-03-10 15:55:01,959 error
2021-03-10 16:00:02,426 error
2021-03-10 16:05:01,895 error
2021-03-10 16:10:17,364 00000000000000 0.0
2021-03-10 16:15:16,869 00000000000000 0.0
2021-03-10 16:20:01,479 error
2021-03-10 16:25:01,945 error
2021-03-10 16:30:17,415 00000000000000 0.0
2021-03-10 16:35:16,918 00000000000000 0.0
2021-03-10 16:40:02,424 error
2021-03-10 16:45:01,893 error
2021-03-10 16:50:02,356 error
2021-03-10 16:55:16,824 00000000000000 0.0
2021-03-10 17:00:17,333 00000000000000 0.0
2021-03-10 17:05:16,835 00000000000000 0.0
2021-03-10 17:10:02,332 error
2021-03-10 17:15:01,797 error
2021-03-10 17:20:17,379 00000000000000 0.0
2021-03-10 17:25:16,877 00000000000000 0.0
2021-03-10 17:30:02,374 error
2021-03-10 17:35:01,843 error
2021-03-10 17:40:02,320 error
2021-03-10 17:45:16,785 00000000000000 0.0
2021-03-10 17:50:17,304 00000000000000 0.0
2021-03-10 17:55:01,807 error
2021-03-10 18:00:02,270 error
2021-03-10 18:05:01,748 error
2021-03-10 18:10:17,216 00000000000000 0.0
2021-03-10 18:15:16,717 00000000000000 0.0
2021-03-10 18:20:02,331 error
2021-03-10 18:25:01,792 error
2021-03-10 18:30:02,251 error
2021-03-10 18:35:16,717 00000000000000 0.0
2021-03-10 18:40:17,218 00000000000000 0.0
2021-03-10 18:45:01,718 error
2021-03-10 18:50:02,185 error
2021-03-10 18:55:01,656 error
2021-03-10 19:00:17,151 00000000000000 0.0
2021-03-10 19:05:16,643 00000000000000 0.0
2021-03-10 19:10:02,135 error
2021-03-10 19:15:01,602 error
2021-03-10 19:20:17,212 00000000000000 0.0
2021-03-10 19:25:16,716 00000000000000 0.0
2021-03-10 19:30:02,217 error
2021-03-10 19:35:01,686 error
2021-03-10 19:40:02,156 error
2021-03-10 19:45:16,626 00000000000000 0.0
2021-03-10 19:50:17,122 00000000000000 0.0
2021-03-10 19:55:01,625 error
2021-03-10 20:00:02,093 error
2021-03-10 20:05:01,552 error
2021-03-10 20:10:02,018 error
2021-03-10 20:15:16,487 00000000000000 0.0
2021-03-10 20:20:02,106 error
2021-03-10 20:25:01,593 error
2021-03-10 20:30:02,057 error
2021-03-10 20:35:16,526 00000000000000 0.0
2021-03-10 20:40:17,028 00000000000000 0.0
2021-03-10 20:45:01,532 error
2021-03-10 20:50:02,025 error
2021-03-10 20:55:01,495 error
2021-03-10 21:00:01,962 error
2021-03-10 21:05:17,428 00000000000000 0.0
2021-03-10 21:10:16,928 00000000000000 0.0
2021-03-10 21:15:01,446 error
2021-03-10 21:20:17,029 00000000000000 0.0
2021-03-10 21:25:16,530 00000000000000 0.0
2021-03-10 21:30:17,028 00000000000000 0.0
2021-03-10 21:35:01,526 error
2021-03-10 21:40:01,993 error
2021-03-10 21:45:16,492 00000000000000 0.0
2021-03-10 21:50:17,012 00000000000000 0.0
2021-03-10 21:55:01,532 error
2021-03-10 22:00:01,997 error
2021-03-10 22:05:01,466 error
2021-03-10 22:10:16,936 00000000000000 0.0
2021-03-10 22:15:16,464 00000000000000 0.0
2021-03-10 22:20:02,088 error
2021-03-10 22:25:01,556 error
2021-03-10 22:30:17,025 00000000000000 0.0
2021-03-10 22:35:16,526 00000000000000 0.0
2021-03-10 22:40:02,026 error
2021-03-10 22:45:01,506 error
2021-03-10 22:50:01,973 error
2021-03-10 22:55:16,438 00000000000000 0.0
2021-03-10 23:00:16,945 00000000000000 0.0
2021-03-10 23:05:01,446 error
2021-03-10 23:10:01,915 error
2021-03-10 23:15:02,385 error
2021-03-10 23:20:16,966 00000000000000 0.0
2021-03-10 23:25:16,465 00000000000000 0.0
2021-03-10 23:30:01,965 error
2021-03-10 23:35:01,435 error
2021-03-10 23:40:01,905 error
2021-03-10 23:45:17,393 00000000000000 0.0
2021-03-10 23:50:16,907 00000000000000 0.0
2021-03-10 23:55:02,396 error
2021-03-11 00:00:01,865 error
2021-03-11 00:05:02,333 error
2021-03-11 00:10:16,798 00000000000000 0.0
2021-03-11 00:15:17,297 00000000000000 0.0
2021-03-11 00:20:01,908 error
2021-03-11 00:25:02,377 error
2021-03-11 00:30:16,846 00000000000000 0.0
2021-03-11 00:35:17,342 00000000000000 0.0
2021-03-11 00:40:01,858 error
2021-03-11 00:45:02,331 error
2021-03-11 00:50:01,797 error
2021-03-11 00:55:02,253 error
2021-03-11 01:00:16,718 00000000000000 0.0
2021-03-11 01:05:17,217 00000000000000 0.0
2021-03-11 01:10:01,706 error
2021-03-11 01:15:02,175 error
2021-03-11 01:20:16,755 00000000000000 0.0
2021-03-11 01:25:17,256 00000000000000 0.0
2021-03-11 01:30:01,757 error
2021-03-11 01:35:02,247 error
2021-03-11 01:40:01,710 error
2021-03-11 01:45:02,183 error
2021-03-11 01:50:16,665 00000000000000 0.0
2021-03-11 01:55:17,168 00000000000000 0.0
2021-03-11 02:00:01,667 error
2021-03-11 02:05:02,136 error
2021-03-11 02:10:01,603 error
2021-03-11 02:15:17,068 00000000000000 0.0
2021-03-11 02:20:01,692 error
2021-03-11 02:25:02,156 error
2021-03-11 02:30:01,624 error
2021-03-11 02:35:17,095 00000000000000 0.0
2021-03-11 02:40:16,597 00000000000000 0.0
2021-03-11 02:45:17,097 00000000000000 0.0
2021-03-11 02:50:01,595 error
2021-03-11 02:55:02,065 error
2021-03-11 03:00:16,534 00000000000000 0.0
2021-03-11 03:05:17,060 00000000000000 0.0
2021-03-11 03:10:01,588 error
2021-03-11 03:15:02,054 error
2021-03-11 03:20:16,638 00000000000000 0.0
2021-03-11 03:25:17,134 00000000000000 0.0
2021-03-11 03:30:01,632 error
2021-03-11 03:35:02,098 error
2021-03-11 03:40:01,565 error
2021-03-11 03:45:02,034 error
2021-03-11 03:50:16,505 00000000000000 0.0
2021-03-11 03:55:17,032 00000000000000 0.0
2021-03-11 04:00:01,535 error
2021-03-11 04:05:02,003 error
2021-03-11 04:10:01,467 error
2021-03-11 04:15:16,966 00000000000000 0.0
2021-03-11 04:20:01,586 error
2021-03-11 04:25:02,055 error
2021-03-11 04:30:01,524 error
2021-03-11 04:35:16,987 00000000000000 0.0
2021-03-11 04:40:16,488 00000000000000 0.0
2021-03-11 04:45:01,988 error
2021-03-11 04:50:01,466 error
2021-03-11 04:55:01,963 error
2021-03-11 05:00:16,429 00000000000000 0.0
2021-03-11 05:05:16,928 00000000000000 0.0
2021-03-11 05:10:01,430 error
2021-03-11 05:15:01,910 error
2021-03-11 05:20:16,497 00000000000000 0.0
2021-03-11 05:25:17,019 00000000000000 0.0
2021-03-11 05:30:01,534 error
2021-03-11 05:35:02,003 error
2021-03-11 05:40:01,468 error
2021-03-11 05:45:16,935 00000000000000 0.0
2021-03-11 05:50:16,437 00000000000000 0.0
2021-03-11 05:55:01,937 error
2021-03-11 06:00:02,406 error
2021-03-11 06:05:01,868 error
2021-03-11 06:10:02,330 error
2021-03-11 06:15:16,796 00000000000000 0.0
2021-03-11 06:20:02,414 error
2021-03-11 06:25:01,898 error
2021-03-11 06:30:02,375 error
2021-03-11 06:35:16,843 00000000000000 0.0
2021-03-11 06:40:17,342 00000000000000 0.0
2021-03-11 06:45:01,844 error
2021-03-11 06:50:02,326 error
2021-03-11 06:55:01,794 error
2021-03-11 07:00:02,264 error
2021-03-11 07:05:16,747 00000000000000 0.0
2021-03-11 07:10:17,246 00000000000000 0.0
2021-03-11 07:15:01,745 error
2021-03-11 07:20:17,333 00000000000000 0.0
2021-03-11 07:25:16,836 00000000000000 0.0
2021-03-11 07:30:17,329 00000000000000 0.0
2021-03-11 07:35:01,846 error
2021-03-11 07:40:02,326 error
2021-03-11 07:45:16,796 00000000000000 0.0
2021-03-11 07:50:17,320 00000000000000 0.0
2021-03-11 07:55:01,849 error
2021-03-11 08:00:02,315 error
2021-03-11 08:05:01,773 error
2021-03-11 08:10:17,256 00000000000000 0.0
2021-03-11 08:15:16,757 00000000000000 0.0
2021-03-11 08:20:02,377 error
2021-03-11 08:25:01,844 error
2021-03-11 08:30:17,325 00000000000000 0.0
2021-03-11 08:35:16,826 00000000000000 0.0
2021-03-11 08:40:02,328 error
2021-03-11 08:45:01,795 error
2021-03-11 08:50:02,285 error
2021-03-11 08:55:16,755 00000000000000 0.0
2021-03-11 09:00:17,256 00000000000000 0.0
2021-03-11 09:05:01,756 error
2021-03-11 09:10:02,231 error
2021-03-11 09:15:01,696 error
2021-03-11 09:20:17,307 00000000000000 0.0
2021-03-11 09:25:01,803 error
2021-03-11 09:30:02,264 error
2021-03-11 09:35:01,734 error
2021-03-11 09:40:02,197 error
2021-03-11 09:45:16,664 00000000000000 0.0
2021-03-11 09:50:17,168 00000000000000 0.0
2021-03-11 09:55:01,668 error
2021-03-11 10:00:02,135 error
2021-03-11 10:05:01,604 error
2021-03-11 10:10:02,078 error
2021-03-11 10:15:16,546 00000000000000 0.0
2021-03-11 10:20:02,165 error
2021-03-11 10:25:01,658 error
2021-03-11 10:30:02,119 error
2021-03-11 10:35:16,585 00000000000000 0.0
2021-03-11 10:40:17,087 00000000000000 0.0
2021-03-11 10:45:01,585 error
2021-03-11 10:50:02,054 error
2021-03-11 10:55:01,539 error
2021-03-11 11:00:17,007 00000000000000 0.0
2021-03-11 11:05:16,509 00000000000000 0.0
2021-03-11 11:10:02,025 error
2021-03-11 11:15:01,508 error
2021-03-11 11:20:17,094 00000000000000 0.0
2021-03-11 11:25:16,595 00000000000000 0.0
2021-03-11 11:30:02,096 error
2021-03-11 11:35:01,565 error
2021-03-11 11:40:02,034 error
2021-03-11 11:45:16,499 00000000000000 0.0
2021-03-11 11:50:16,997 00000000000000 0.0
2021-03-11 11:55:01,513 error
2021-03-11 12:00:01,978 error
2021-03-11 12:05:01,446 error
2021-03-11 12:10:01,915 error
2021-03-11 12:15:17,385 00000000000000 0.0
2021-03-11 12:20:02,005 error
2021-03-11 12:25:01,474 error
2021-03-11 12:30:01,965 error
2021-03-11 12:35:16,435 00000000000000 0.0
2021-03-11 12:40:16,954 00000000000000 0.0
2021-03-11 12:45:01,447 error
2021-03-11 12:50:01,932 error
2021-03-11 12:55:02,397 error
2021-03-11 13:00:16,865 00000000000000 0.0
2021-03-11 13:05:17,386 00000000000000 0.0
2021-03-11 13:10:01,888 error
2021-03-11 13:15:02,372 error
2021-03-11 13:20:16,934 00000000000000 0.0
2021-03-11 13:25:16,437 00000000000000 0.0
2021-03-11 13:30:01,966 error
2021-03-11 13:35:01,435 error
2021-03-11 13:40:01,905 error
2021-03-11 13:45:02,372 error
2021-03-11 13:50:16,836 00000000000000 0.0
2021-03-11 13:55:17,335 00000000000000 0.0
2021-03-11 14:00:01,836 error
2021-03-11 14:05:02,303 error
2021-03-11 14:10:01,767 error
2021-03-11 14:15:17,237 00000000000000 0.0
2021-03-11 14:20:01,856 error
2021-03-11 14:25:02,326 error
2021-03-11 14:30:01,795 error
2021-03-11 14:35:02,264 error
2021-03-11 14:40:16,746 00000000000000 0.0
2021-03-11 14:45:17,246 00000000000000 0.0
2021-03-11 14:50:01,747 error
2021-03-11 14:55:02,215 error
2021-03-11 15:00:01,684 error
2021-03-11 15:05:17,148 00000000000000 0.0
2021-03-11 15:10:16,649 00000000000000 0.0
2021-03-11 15:15:02,154 error
2021-03-11 15:20:01,738 error
2021-03-11 15:25:17,206 00000000000000 0.0
2021-03-11 15:30:16,707 00000000000000 0.0
2021-03-11 15:35:17,206 00000000000000 0.0
2021-03-11 15:40:01,706 error
2021-03-11 15:45:02,173 error
2021-03-11 15:50:16,636 00000000000000 0.0
2021-03-11 15:55:17,125 00000000000000 0.0
2021-03-11 16:00:16,626 00000000000000 0.0
2021-03-11 16:05:02,125 error
2021-03-11 16:10:01,594 error
2021-03-11 16:15:02,064 error
2021-03-11 16:20:16,648 00000000000000 0.0
2021-03-11 16:25:02,144 error
2021-03-11 16:30:01,623 error
2021-03-11 16:35:02,087 error
2021-03-11 16:40:16,554 00000000000000 0.0
2021-03-11 16:45:17,048 00000000000000 0.0
2021-03-11 16:50:01,548 error
2021-03-11 16:55:02,015 error
2021-03-11 17:00:01,484 error
2021-03-11 17:05:01,953 error
2021-03-11 17:10:17,419 00000000000000 0.0
2021-03-11 17:15:16,918 00000000000000 0.0
2021-03-11 17:20:01,534 error
2021-03-11 17:25:02,028 error
2021-03-11 17:30:16,495 00000000000000 0.0
2021-03-11 17:35:16,996 00000000000000 0.0
2021-03-11 17:40:01,496 error
2021-03-11 17:45:01,959 error
2021-03-11 17:50:02,426 error
2021-03-11 17:55:01,894 error
2021-03-11 18:00:17,366 00000000000000 0.0
2021-03-11 18:05:16,869 00000000000000 0.0
2021-03-11 18:10:02,385 error
2021-03-11 18:15:01,880 error
2021-03-11 18:20:16,465 00000000000000 0.0
2021-03-11 18:25:16,950 00000000000000 0.0
2021-03-11 18:30:01,447 error
2021-03-11 18:35:01,913 error
2021-03-11 18:40:02,378 error
2021-03-11 18:45:16,846 00000000000000 0.0
2021-03-11 18:50:17,347 00000000000000 0.0
2021-03-11 18:55:01,847 error
2021-03-11 19:00:02,314 error
2021-03-11 19:05:01,783 error
2021-03-11 19:10:02,242 error
2021-03-11 19:15:16,707 00000000000000 0.0
2021-03-11 19:20:02,325 error
2021-03-11 19:25:01,819 error
2021-03-11 19:30:02,286 error
2021-03-11 19:35:16,771 00000000000000 0.0
2021-03-11 19:40:17,276 00000000000000 0.0
2021-03-11 19:45:01,779 error
2021-03-11 19:50:02,245 error
2021-03-11 19:55:01,708 error
2021-03-11 20:00:17,175 00000000000000 0.0
2021-03-11 20:05:16,667 00000000000000 0.0
2021-03-11 20:10:17,179 00000000000000 0.0
2021-03-11 20:15:01,693 error
2021-03-11 20:20:17,278 00000000000000 0.0
2021-03-11 20:25:16,784 00000000000000 0.0
2021-03-11 20:30:02,305 error
2021-03-11 20:35:01,777 error
2021-03-11 20:40:02,244 error
2021-03-11 20:45:16,709 00000000000000 0.0
2021-03-11 20:50:17,214 00000000000000 0.0
2021-03-11 20:55:01,716 error
2021-03-11 21:00:02,184 error
2021-03-11 21:05:01,655 error
2021-03-11 21:10:17,154 00000000000000 0.0
2021-03-11 21:15:16,657 00000000000000 0.0
2021-03-11 21:20:02,277 error
2021-03-11 21:25:01,743 error
2021-03-11 21:30:17,219 00000000000000 0.0
2021-03-11 21:35:16,723 00000000000000 0.0
2021-03-11 21:40:02,224 error
2021-03-11 21:45:01,693 error
2021-03-11 21:50:02,157 error
2021-03-11 21:55:16,626 00000000000000 0.0
2021-03-11 22:00:17,114 00000000000000 0.0
2021-03-11 22:05:16,608 00000000000000 0.0
2021-03-11 22:10:02,113 error
2021-03-11 22:15:01,578 error
2021-03-11 22:20:17,176 00000000000000 0.0
2021-03-11 22:25:16,692 00000000000000 0.0
2021-03-11 22:30:02,187 error
2021-03-11 22:35:01,655 error
2021-03-11 22:40:02,124 error
2021-03-11 22:45:16,589 00000000000000 0.0
2021-03-11 22:50:17,094 00000000000000 0.0
2021-03-11 22:55:01,618 error
2021-03-11 23:00:02,086 error
2021-03-11 23:05:01,555 error
2021-03-11 23:10:17,024 00000000000000 0.0
2021-03-11 23:15:16,526 00000000000000 0.0
2021-03-11 23:20:02,145 error
2021-03-11 23:25:01,639 error
2021-03-11 23:30:17,107 00000000000000 0.0
2021-03-11 23:35:16,607 00000000000000 0.0
2021-03-11 23:40:02,107 error
2021-03-11 23:45:01,575 error
2021-03-11 23:50:02,070 error
2021-03-11 23:55:16,543 00000000000000 0.0
2021-03-12 00:00:17,034 00000000000000 0.0
2021-03-12 00:05:01,554 error
2021-03-12 00:10:02,024 error
2021-03-12 00:15:01,504 error
2021-03-12 00:20:17,096 00000000000000 0.0
2021-03-12 00:25:01,587 error
2021-03-12 00:30:02,056 error
2021-03-12 00:35:01,524 error
2021-03-12 00:40:02,006 error
2021-03-12 00:45:16,475 00000000000000 0.0
2021-03-12 00:50:16,996 00000000000000 0.0
2021-03-12 00:55:01,512 error
2021-03-12 01:00:01,971 error
2021-03-12 01:05:16,437 00000000000000 0.0
2021-03-12 01:10:16,937 00000000000000 0.0
2021-03-12 01:15:16,436 00000000000000 0.0
2021-03-12 01:20:02,056 error
2021-03-12 01:25:16,525 00000000000000 0.0
2021-03-12 01:30:17,026 00000000000000 0.0
2021-03-12 01:35:01,528 error
2021-03-12 01:40:02,019 error
2021-03-12 01:45:01,486 error
2021-03-12 01:50:01,949 error
2021-03-12 01:55:17,416 00000000000000 0.0
2021-03-12 02:00:16,918 00000000000000 0.0
2021-03-12 02:05:02,417 error
2021-03-12 02:10:01,886 error
2021-03-12 02:15:02,356 error
2021-03-12 02:20:16,929 00000000000000 0.0
2021-03-12 02:25:01,456 error
2021-03-12 02:30:01,925 error
2021-03-12 02:35:02,419 error
2021-03-12 02:40:16,886 00000000000000 0.0
2021-03-12 02:45:17,414 00000000000000 0.0
2021-03-12 02:50:01,915 error
2021-03-12 02:55:02,383 error
2021-03-12 03:00:01,847 error
2021-03-12 03:05:02,314 error
2021-03-12 03:10:16,778 00000000000000 0.0
2021-03-12 03:15:17,278 00000000000000 0.0
2021-03-12 03:20:01,887 error
2021-03-12 03:25:02,354 error
2021-03-12 03:30:16,825 00000000000000 0.0
2021-03-12 03:35:17,325 00000000000000 0.0
2021-03-12 03:40:01,826 error
2021-03-12 03:45:02,307 error
2021-03-12 03:50:01,775 error
2021-03-12 03:55:17,244 00000000000000 0.0
2021-03-12 04:00:16,746 00000000000000 0.0
2021-03-12 04:05:17,246 00000000000000 0.0
2021-03-12 04:10:01,746 error
2021-03-12 04:15:02,209 error
2021-03-12 04:20:16,796 00000000000000 0.0
2021-03-12 04:25:17,297 00000000000000 0.0
2021-03-12 04:30:01,797 error
2021-03-12 04:35:02,266 error
2021-03-12 04:40:16,735 00000000000000 0.0
2021-03-12 04:45:17,237 00000000000000 0.0
2021-03-12 04:50:16,743 00000000000000 0.0
